position COMBINED_rate(cM/Mb) Genetic_Map(cM)
727535 0.1494777425 2.1284106717
730876 0.1497236597 2.1289100768
732858 0.1496119593 2.1292068291
733226 0.1491892581 2.1292618863
733436 0.1492086644 2.1292932160
734114 0.1489662230 2.1293943795
735322 0.1490572833 2.1295743307
735884 0.1490696013 2.1296581009
736282 0.1489395750 2.1297174306
736779 0.1491902391 2.1297914536
736846 0.1494786311 2.1298014493
737825 0.1519007739 2.1299477889
740937 0.2281820880 2.1304205041
748443 0.8080319721 2.1321332389
751354 0.8647454438 2.1344854199
751890 0.8647387190 2.1349489235
755920 0.2145740075 2.1384338205
757210 0.2140105182 2.1387106210
758240 0.2137191963 2.1389310518
760396 0.2169688676 2.1393918304
761047 0.2309647435 2.1395330771
761287 0.2323318663 2.1395885087
761862 0.6234623099 2.1397220995
763092 0.1212341832 2.1404889581
764499 0.1056655838 2.1406595346
764905 0.0972926122 2.1407024349
765501 0.0912328095 2.1407604213
766019 0.0862360906 2.1408076799
768384 0.0862617409 2.1410116282
768884 0.0863149398 2.1410547591
769237 0.0863203992 2.1410852283
770434 0.0863203992 2.1411885538
771473 0.0863203992 2.1412782407
773325 0.0863228636 2.1414381060
774404 0.0865534413 2.1415312484
774613 0.0867218379 2.1415493381
775431 0.0867459482 2.1416202766
776995 0.1190767430 2.1417559472
777847 0.2115693917 2.1418574006
784273 0.2114477680 2.1432169455
788269 0.2114479062 2.1440618908
790089 0.2114479062 2.1444467260
793578 0.2178527684 2.1451844677
795559 0.7140039545 2.1456160341
795639 1.1120491053 2.1456731544
802713 2.5953697186 2.1535397897
803557 2.5886640628 2.1557302818
803788 2.3199736415 2.1563282632
804121 1.9056810373 2.1571008144
804149 1.5977192630 2.1571541735
804174 1.1443887128 2.1571941165
804443 0.1314271847 2.1575019570
804730 0.1182509786 2.1575396766
804990 0.1180555554 2.1575704219
806858 0.1200959714 2.1577909497
807415 0.1231204847 2.1578578431
808731 0.1231204847 2.1580198697
809811 0.1242509059 2.1581528398
810382 0.1257867229 2.1582237871
810843 0.1348070513 2.1582817747
811516 0.2185880201 2.1583724999
812680 0.2992155616 2.1586269363
814149 0.9555023898 2.1590664840
815906 1.7756854748 2.1607453017
820955 5.1247948312 2.1697107377
821094 6.7886090353 2.1704230841
822355 7.0316447334 2.1789835201
822484 7.4486712031 2.1798906023
826360 11.6414614446 2.2087616519
828216 11.6934720054 2.2303682043
829547 11.6934720054 2.2459322156
830240 11.4744647133 2.2540357917
831271 11.4188193280 2.2658659648
831321 10.4038233807 2.2664369058
831372 5.6557185053 2.2669675008
832309 5.6557185053 2.2722669090
833971 5.6694682356 2.2816667131
834449 5.6737167147 2.2843767190
835262 5.6863646229 2.2889894507
835846 5.6996989552 2.2923102876
836744 5.7038939447 2.2974286173
837217 33.0626996014 2.3001265591
837251 33.7551606008 2.3012506909
837307 33.7546966603 2.3031409799
838179 33.7507254597 2.3325750754
838844 5.4117903219 2.3550193078
839178 2.8863051233 2.3568268458
839968 1.3193214135 2.3591070268
840787 1.2864957510 2.3601875510
840804 1.2456688291 2.3602094215
841075 0.8104169707 2.3605469977
841132 0.5928103391 2.3605931915
842430 0.5904869719 2.3613626593
842516 0.6384669369 2.3614134412
842562 0.7518454988 2.3614428107
842758 1.1824578393 2.3615901724
843573 2.4989079674 2.3625538755
843850 5.2008253851 2.3632460730
844131 6.2048409830 2.3647075050
844564 7.5467408152 2.3673942011
845087 7.4045976922 2.3713411466
845099 7.2493395851 2.3714300017
845264 5.7093121510 2.3726261428
845317 4.0420523796 2.3729287363
846592 2.9705945581 2.3780823531
846645 2.0614032841 2.3782397946
846696 1.3897983755 2.3783449262
848411 1.3951185076 2.3807284304
849200 1.4260977731 2.3818291789
850586 1.7667995136 2.3838057504
850940 2.9596812051 2.3844311974
852169 4.1831325162 2.3880686456
852221 4.7685593014 2.3882861685
852477 9.3339529331 2.3895069197
853352 9.6005362370 2.3976741285
853673 9.8967642246 2.4007559006
854165 9.9018002111 2.4056251086
855028 9.8984130509 2.4141703622
855657 9.1073592150 2.4203964640
856128 5.0633901906 2.4246860302
856138 1.5579884164 2.4247366641
857145 1.3209784603 2.4263055585
860481 12.7874326159 2.4307123426
861038 12.9137198155 2.4378349426
861268 12.9182857051 2.4408050981
863475 0.0714240671 2.4693157547
863989 0.0631152436 2.4693524667
864003 0.0559325737 2.4693533503
864145 0.0552629650 2.4693612927
864645 0.0550118950 2.4693889242
865274 0.0550702231 2.4694235267
866032 1.1309979147 2.4694652699
866096 2.8524102327 2.4695376538
866569 0.0266636159 2.4708868438
866959 0.0250704562 2.4708972426
867012 0.0243918661 2.4708985713
867155 6.7776226918 2.4709020594
867262 0.0174216609 2.4716272650
867772 0.0174230011 2.4716361501
867799 0.0174099399 2.4716366205
867818 0.0174099399 2.4716369513
868006 0.0173832421 2.4716402243
868240 0.0173415458 2.4716442920
868411 0.0173415458 2.4716472574
868802 0.0173106754 2.4716540380
869074 0.0173087792 2.4716587465
869186 0.0173087792 2.4716606850
869853 0.0172998177 2.4716722300
870014 0.0172944016 2.4716750153
871639 0.0246376107 2.4717031187
872510 0.1307990948 2.4717245780
873067 0.6176794020 2.4717974331
874688 1.9370538406 2.4727986914
875055 0.0272671908 2.4735095902
875507 0.0216291822 2.4735219150
877771 0.0216253609 2.4735708834
878039 0.0228277604 2.4735766790
878056 0.0234778933 2.4735770671
878133 0.0242983321 2.4735788749
878380 0.0278975649 2.4735848766
879066 0.0729856622 2.4736040143
879159 0.1364102229 2.4736108020
879905 0.2798500770 2.4737125640
880044 0.5361476716 2.4737514632
881312 0.5444148914 2.4744312984
882310 0.5451549203 2.4749746245
882467 0.5453257319 2.4750602138
882847 0.5462577047 2.4752674376
883205 0.5558325744 2.4754629978
883522 0.5595445875 2.4756391968
884242 0.5432850697 2.4760420689
884562 0.5410908312 2.4762159201
884891 0.5402324103 2.4763939390
884965 0.5396801614 2.4764339162
885116 0.5389899313 2.4765154079
885413 0.5829928240 2.4766754879
885512 1.3364649439 2.4767332042
885555 2.5450018529 2.4767906722
887563 2.4517579547 2.4819010359
888924 0.4582692863 2.4852378785
889459 0.4815919333 2.4854830525
890332 8.7725474235 2.4859034823
890523 9.3853233623 2.4875790389
890765 9.3874518376 2.4898502871
890789 9.9999866909 2.4900755859
891642 10.0018865295 2.4986055746
891686 10.0040974610 2.4990456576
891897 10.0050976378 2.5011565222
892266 10.0045191774 2.5048484032
892328 10.0035535141 2.5054686834
892965 9.9998700209 2.5118409470
894054 32.1500190902 2.5227308054
895125 32.1500190902 2.5571634759
897521 32.1500190902 2.6341949216
897710 32.1500190902 2.6402712752
898828 32.1500190902 2.6762149966
899561 32.1500190902 2.6997809606
899669 32.1500190902 2.7032531626
900635 32.1500190902 2.7343100811
905937 32.1500190902 2.9047694823
907121 9.2428721314 2.9428351049
907643 9.2545631082 2.9476598841
907957 9.2923749565 2.9505658169
908257 9.2923749565 2.9533535294
908393 9.6784458313 2.9546172924
909307 9.6789702226 2.9634633919
910151 6.1780391610 2.9716324428
910173 1.0222847961 2.9717683596
910497 0.9775252189 2.9720995799
910526 0.9506470370 2.9721279282
910879 0.9504956311 2.9724635066
913096 0.7288922375 2.9745707554
913230 0.5928629636 2.9746684269
913261 0.4693455363 2.9746868057
913767 0.4624481425 2.9749242945
914630 0.4620544292 2.9753233873
915250 0.4643340560 2.9756098610
915812 0.5021923859 2.9758708168
916298 0.7744014787 2.9761148823
917475 0.8097429561 2.9770263528
918035 0.8158203937 2.9774798089
918190 0.9110697444 2.9776062610
918210 0.9648991567 2.9776244824
918474 1.2543168290 2.9778792158
918869 4.3598451654 2.9783746709
919222 4.4447216684 2.9799136963
921588 4.4528529415 2.9904299077
921661 4.4558420235 2.9907549660
922191 4.4578124587 2.9931165623
922503 4.4579673115 2.9945073998
922569 4.4589511875 2.9948016256
922653 4.4592964385 2.9951761775
922779 4.4594373532 2.9957380489
923680 4.4607372953 2.9997560019
923897 4.4629544063 3.0007239819
923966 4.4629544063 3.0010319258
925309 5.1371029685 3.0070256735
925538 5.4084343898 3.0082020701
925643 5.7352892998 3.0087699557
926059 5.6991071012 3.0111558361
926279 5.4551712494 3.0124096396
926512 4.9384340925 3.0136806945
926561 4.5352544527 3.0139226778
927792 1.6102105793 3.0195055760
928157 1.6112499238 3.0200933029
928198 0.8903459963 3.0201593641
928932 0.8981958975 3.0208128781
929254 0.9056484066 3.0211020972
929338 0.9181475364 3.0211781717
929814 0.9157443902 3.0216152099
930479 0.8829271307 3.0222241799
932860 0.9643475666 3.0243264294
933183 1.0150096446 3.0246379137
934533 1.0184625328 3.0260081767
935728 1.0189407145 3.0272252394
935802 1.0178704671 3.0273006410
937954 4.2205035199 3.0294910983
941623 0.7596991379 3.0449761257
943167 0.6204660880 3.0461491011
943663 0.5734400662 3.0464568523
943989 0.5443142892 3.0466437938
944176 0.5251045665 3.0467455806
944465 0.5127104096 3.0468973358
945548 0.5106295361 3.0474526012
948056 0.5078237366 3.0487332600
949152 1.7138432576 3.0492898348
949278 17.1740487681 3.0495057791
952050 17.1740487681 3.0971122423
953295 14.9884840852 3.1184939330
953538 13.1213126660 3.1221361346
954425 10.4235144367 3.1337747390
955933 9.4044246022 3.1494933987
955946 5.9184600161 3.1496156563
955990 0.9503976529 3.1498760685
956481 1.0646710827 3.1503427137
956948 4.4649208013 3.1508399151
957483 1.3384608237 3.1532286478
957803 1.1494870563 3.1536569552
957873 1.0379844804 3.1537374193
958021 0.9710763193 3.1538910410
958280 0.1041663451 3.1541425498
971380 0.1424733983 3.1555071289
971406 0.1800273266 3.1555108332
971801 0.2395846394 3.1555819440
972255 0.2474556363 3.1556907154
972940 0.2595043253 3.1558602226
973078 0.6873523125 3.1558960342
973188 0.9751745211 3.1559716429
973363 0.9835421915 3.1561422984
974339 0.3489227277 3.1571022356
974865 0.3094071394 3.1572857690
983637 0.8693084757 3.1599998884
984149 1.1602041744 3.1604449743
984946 1.1572507136 3.1613696571
985637 1.1405475924 3.1621693173
986719 0.2224919638 3.1634033898
990311 0.0864083200 3.1642025809
992612 0.0463708774 3.1644014065
993086 0.0162383137 3.1644233863
995010 0.0134386163 3.1644546288
995550 0.0128113228 3.1644618857
995829 0.0126884215 3.1644654600
996470 0.0126884215 3.1644735933
997041 0.1132565072 3.1644808384
997105 0.4181160645 3.1644880868
997931 0.8685305359 3.1648334507
998239 0.7812636411 3.1651009581
998278 0.6025017524 3.1651314274
998300 0.3376030558 3.1651446824
998339 0.1119836266 3.1651578489
998417 0.0547909825 3.1651665836
998431 0.0100353700 3.1651673507
998785 0.0099835932 3.1651709032
998893 0.0097956547 3.1651719815
999436 0.0097956547 3.1651773005
999452 0.0097956547 3.1651774572
999630 0.0097956547 3.1651792009
999752 0.0098151820 3.1651803959
999838 0.0098111646 3.1651812400
999953 0.0098111646 3.1651823683
1000176 0.0098152329 3.1651845562
1000790 0.0098138583 3.1651905828
1001229 0.0098138583 3.1651948910
1001856 0.0098138583 3.1652010443
1001907 0.0098292020 3.1652015448
1002552 0.0098468108 3.1652078847
1002643 0.0100481941 3.1652087807
1003959 0.0656833598 3.1652220042
1004560 0.2436936906 3.1652614799
1005612 0.2923424382 3.1655178456
1006511 0.3236466643 3.1657806615
1007070 0.3660290391 3.1659615800
1007259 0.4020319157 3.1660307594
1007323 0.4967726561 3.1660564895
1007587 1.9263182161 3.1661876375
1007866 2.1735534407 3.1667250803
1007892 2.5436452826 3.1667815926
1008248 1.1741864017 3.1676871304
1008356 0.6180728591 3.1678139425
1010067 0.6227075653 3.1688714652
1010316 0.2571252093 3.1690265193
1011428 0.2561436342 3.1693124426
1012426 0.2562183890 3.1695680739
1013916 0.2562415759 3.1699498393
1014472 0.2563425296 3.1700923096
1015310 0.2564955912 3.1703071247
1018297 0.2564955912 3.1710732770
1028277 33.3402153924 3.1736331030
1028880 33.3402153924 3.1937372529
1032241 15.5237846056 3.3057937168
1036304 13.2185951595 3.3688668537
1036527 12.8052232732 3.3718146004
1036560 11.6079651948 3.3722371728
1038516 7.0840796355 3.3949423527
1038545 2.8440471386 3.3951477910
1040097 2.8525819462 3.3995617522
1040812 2.8523584870 3.4016013482
1041047 2.8507251335 3.4022716525
1041194 2.8527220448 3.4026907091
1041455 2.8576970267 3.4034352695
1042695 2.9289568678 3.4069788138
1043252 2.9273256200 3.4086102428
1043494 2.9203815097 3.4093186556
1043718 2.8649849453 3.4099728211
1047562 0.7774164945 3.4209858232
1049083 0.3619375379 3.4221682737
1053447 0.3623894199 3.4237477691
1055350 0.3624412918 3.4244373962
1055924 0.3624556427 3.4246454375
1057494 0.3624212528 3.4252144928
1057731 0.3624446584 3.4253003867
1057896 0.3624492393 3.4253601900
1057917 0.3623078036 3.4253678015
1059460 0.3617168783 3.4259268424
1060309 0.3619974614 3.4262339401
1061150 0.3602514062 3.4265383799
1062750 6.4193081116 3.4271147822
1062976 19.1964826157 3.4285655458
1068002 19.1964826157 3.5250470674
1068213 19.1964826157 3.5290975253
1068451 19.1964826157 3.5336662881
1068739 19.1483503551 3.5391948751
1068885 18.8576004887 3.5419905343
1068945 18.4702616753 3.5431219903
1069268 1.4502031844 3.5490878848
1070762 1.4557036723 3.5512544884
1070791 1.4572473720 3.5512967038
1070931 1.4442212402 3.5515007184
1070943 1.4367847929 3.5515180491
1071064 1.4301021515 3.5516919000
1072023 1.4131704365 3.5530633680
1081079 3.3269588810 3.5658610395
1081762 4.4101943822 3.5681333524
1083206 4.7085154234 3.5745016731
1083339 5.0739853323 3.5751279056
1084996 5.2930059282 3.5835354993
1086439 5.3158605777 3.5911733069
1087804 5.3129809341 3.5984294566
1088011 5.3130955476 3.5995292436
1089024 5.1260202653 3.6049114094
1089333 4.9241302619 3.6064953497
1089406 3.8240312058 3.6068548112
1089881 1.8206960457 3.6086712260
1090790 1.2062960947 3.6103262387
1093354 1.2062596462 3.6134191819
1093481 1.0540716780 3.6135723769
1093617 1.0543520328 3.6137157306
1094007 0.9804420155 3.6141269279
1094331 0.9803488121 3.6144445911
1094434 0.9803698227 3.6145455670
1095249 0.7462920668 3.6153445684
1096342 0.5970486181 3.6161602657
1100335 0.6766577072 3.6185442808
1102689 10.0591606779 3.6201371331
1106420 0.3238548212 3.6576678615
1107630 0.2597125198 3.6580597259
1112283 0.2072670904 3.6592681682
1115057 0.2083296559 3.6598431271
1116594 1.7968524219 3.6601633298
1117250 0.1185997048 3.6613420650
1117655 0.1080188411 3.6613900979
1117931 0.1326768982 3.6614199111
1117986 0.1623329688 3.6614272083
1118245 0.2086117303 3.6614692526
1118744 0.3110207409 3.6615733498
1119093 0.3796766332 3.6616818961
1121253 0.2163615076 3.6625019976
1123454 0.1078705298 3.6629782093
1123628 0.0568878474 3.6629969787
1123865 0.0310293941 3.6630104611
1124386 0.0314929996 3.6630266275
1124695 0.0308818883 3.6630363588
1125296 0.0308636949 3.6630549188
1125688 0.0328889982 3.6630670174
1127639 0.1881362890 3.6631311838
1128369 0.3446240702 3.6632685233
1131176 0.1043755201 3.6642358831
1131839 0.0268943136 3.6643050840
1133496 0.0260275701 3.6643496479
1136964 0.0263728514 3.6644399115
1141948 0.0397674858 3.6645713538
1149778 0.0398458175 3.6648827332
1151667 0.0398634058 3.6649580020
1152876 0.0399010763 3.6650061968
1155853 0.0399133302 3.6651249824
1157872 1.0843505255 3.6652055674
1158315 0.4993598816 3.6656859346
1158347 0.0214477425 3.6657019142
1161012 0.0213631160 3.6657590724
1162058 0.0213631160 3.6657814182
1163428 0.0213377711 3.6658106857
1164651 0.0213300303 3.6658367818
1164894 0.0213026350 3.6658419650
1165547 0.0213026350 3.6658558756
1165661 0.0227074620 3.6658583041
1166216 0.1076909553 3.6658709067
1166486 0.4677147966 3.6658999833
1168928 0.0346770492 3.6670421428
1172600 0.7263856217 3.6671694770
1172681 1.4122245821 3.6672283142
1175291 1.4122804347 3.6709142203
1176096 1.4099864009 3.6720511061
1177161 1.4163419496 3.6735527416
1178698 1.4214902710 3.6757296592
1179040 1.4041327684 3.6762158089
1179386 0.8303119251 3.6767016388
1179569 1.0652467614 3.6768535859
1181138 0.8283522877 3.6785249581
1184295 0.7996501444 3.6811400662
1184377 0.7752694463 3.6812056375
1186017 1.1362536985 3.6824770794
1186034 1.1574595977 3.6824963957
1187145 7.7054198245 3.6837823334
1190631 4.7926955230 3.7106434269
1192623 0.3689870206 3.7201904763
1193626 0.3686673185 3.7205605703
1193660 0.3686188311 3.7205731050
1194266 0.3686188311 3.7207964880
1196984 0.3684111706 3.7217983940
1197093 0.3684111706 3.7218385508
1197684 0.3680718234 3.7220562818
1200027 0.3680718234 3.7229186741
1200675 0.3678780491 3.7231571847
1200951 0.3677394401 3.7232587190
1201037 0.3675767816 3.7232903446
1201160 0.3674311405 3.7233355565
1201383 0.3672255170 3.7234174937
1202531 0.3671683757 3.7238390686
1202600 0.3671176935 3.7238644032
1203560 0.3670433802 3.7242168362
1205306 0.3653051080 3.7248576939
1205389 0.3639411555 3.7248880142
1205519 0.3632933550 3.7249353266
1205565 0.3612188861 3.7249520381
1205586 0.3579984777 3.7249596237
1205776 0.3538798300 3.7250276434
1205977 0.3486215294 3.7250987732
1206034 0.3423808785 3.7251186447
1206704 0.3410308684 3.7253480399
1206718 0.3394319415 3.7253528143
1206989 0.3387480204 3.7254448003
1207972 0.3320987287 3.7257777896
1208622 0.3257696947 3.7259936538
1208635 0.3189489234 3.7259978888
1209332 0.3106536647 3.7262201962
1209605 0.3036097586 3.7263050047
1210547 0.2847848234 3.7265910051
1211372 0.2543628420 3.7268259525
1212138 0.2317163163 3.7270207945
1212191 0.2098958014 3.7270330754
1212474 0.1939815544 3.7270924760
1212675 0.1683375593 3.7271314663
1214564 0.1897403910 3.7274494559
1216484 0.2748385710 3.7278137575
1229211 0.2756303355 3.7313116279
1233806 0.2894592978 3.7325781493
1236485 0.2918243394 3.7333536108
1236699 0.2927327735 3.7334160612
1237255 0.2939734458 3.7335788206
1238578 0.2945792047 3.7339677475
1239119 0.2957142979 3.7341271148
1244314 0.3755316897 3.7356633506
1246382 0.2877443733 3.7364399502
1248342 0.2722896330 3.7370039291
1248951 0.2594944835 3.7371697535
1250539 0.2495146445 3.7375818308
1254214 0.2349585767 3.7384987971
1255932 0.2289926353 3.7389024559
1256259 0.2244582471 3.7389773365
1256837 0.2038612677 3.7391070734
1259520 0.1200422372 3.7396540332
1261341 0.1207835604 3.7398726301
1263009 0.1201970990 3.7400740970
